source,target
5492629643,5759665749
5492629643,5901084468
5492629643,19116673383
5492629643,2338006294
5492629643,1408469360
5492629643,1273758092
5492629643,7287014774
5492629643,2056686142
5492629643,43921571654
5492629643,1908682821
5492629643,2000520173
5492629643,395949219
5492629643,5759665749
5492629643,368782082
5492629643,53608470
5492629643,1611713930
5492629643,2338006294
5492629643,5901084468
5492629643,1445845857
5492629643,51165372291
5492629643,7570300091
5492629643,2137483208
5492629643,3879156260
5492629643,1408469360
5492629643,549033231
5492629643,2291697343
5492629643,373148263
5492629643,3057678037
5492629643,2049067620
5492629643,1361945467
5492629643,1411225130
5492629643,1673429368
5492629643,1795783251
5492629643,6882062454
5492629643,1424781879
5492629643,1177587119
5492629643,2758854804
5492629643,3057678037
5492629643,2049067620
5492629643,1233543325
5492629643,6882062454
5492629643,1424781879
5492629643,1177587119
5492629643,2758854804
5492629643,6172703936
5492629643,5726944311
5492629643,6437197939
5492629643,4747286455
5492629643,1380633469
5492629643,10354809661
5492629643,7570300091
5492629643,6291930196
5492629643,1602105135
5492629643,2000520173
5492629643,2880067247
5492629643,2236662913
5492629643,249134199
5492629643,18912495259
5492629643,535907242
5492629643,2260417947
5492629643,4405244595
5492629643,493437227
5492629643,2000520173
5492629643,1825535925
5492629643,2236662913
5492629643,1380633469
5492629643,8068987295
5492629643,2880067247
5492629643,1411812764
5492629643,1577785481
5492629643,1910227842
5492629643,48853065158
5492629643,328209337
5492629643,6882062454
5492629643,5401607972
5492629643,14075947097
5492629643,11405052294
5492629643,51890092947
5492629643,1440029828
5492629643,1579563449
5492629643,271669532
5492629643,3240192297
5492629643,1906325216
5492629643,493437227
5492629643,2363995718
5492629643,1440029828
5492629643,1579563449
5492629643,271669532
5492629643,45477644638
5492629643,3430765673
5492629643,18912495259
5492629643,1906325216
5492629643,493437227
5492629643,2363995718
5492629643,33286184375
5492629643,3554655905
5492629643,3495489950
5492629643,5580263485
5492629643,3466893879
5492629643,5645498050
5492629643,1530123032
5492629643,3879156260
5492629643,2291697343
5492629643,3736502188
5492629643,8389897825
5492629643,2260417947
5492629643,45806684277
5492629643,8543260
5492629643,1136750398
5492629643,5645498050
5492629643,2273624163
5492629643,44370951519
5492629643,328209337
5492629643,4028678340
5492629643,981562812
5492629643,1482101517
5492629643,12061814927
5492629643,20823258115
5492629643,8068987295
5492629643,8760807085
5492629643,1206981899
5492629643,1206981899
5492629643,3601447104
5492629643,22359355354
5492629643,4265434593
5492629643,3948365362
5492629643,5393551906
1612210072,2084068007
1612210072,4253158058
1612210072,1446896462
1612210072,2147382118
1612210072,372139717
1612210072,1956688747
1612210072,1220551179
1612210072,2071111316
1612210072,6090490534
1612210072,5954044256
1612210072,1246722650
1612210072,3179815402
1612210072,3268591954
1612210072,348676055
1612210072,43083021692
1612210072,43058894911
1612210072,43481025852
1612210072,1377493452
1612210072,1490430532
1612210072,41158802914
1612210072,21481503660
1612210072,3252818468
1612210072,2236662278
1612210072,2036577043
1612210072,5630219299
1612210072,62906807494
1612210072,50344086809
1612210072,3433128689
1612210072,1834860697
1612210072,17431756467
1612210072,1579589317
1612210072,20713059575
1612210072,13585672152
1612210072,51705300905
1612210072,9442944843
1612210072,4321113704
1612210072,3243552202
1612210072,51705300905
1612210072,2032283050
1612210072,3666509547
1612210072,1516502953
1612210072,1565367309
1612210072,9442944843
1612210072,6766507750
1612210072,3430449200
1612210072,580335478
1612210072,3603938232
1612210072,7389680168
1612210072,4781701548
1612210072,4366736637
1612210072,4963547453
1612210072,3027694603
1612210072,580335478
1612210072,3243552202
1612210072,18090843423
1612210072,1670239290
1612210072,5809172746
1612210072,1258516507
1612210072,5982466980
1612210072,1477745009
1612210072,1477745009
1612210072,2413271323
1612210072,1633714654
1612210072,47348538128
1612210072,7479567023
1612210072,1291506982
1612210072,2262698607
1612210072,30822959503
1612210072,2412563766
1612210072,3617498109
1612210072,2032283050
1612210072,1199181442
1612210072,4233579654
1612210072,2413271323
1612210072,47348538128
1612210072,1670239290
1612210072,1172111146
1612210072,3617498109
1612210072,2032283050
1612210072,1199181442
1612210072,5661201860
1612210072,3603938232
1612210072,1713647983
1612210072,51799805044
1612210072,3593091695
1612210072,49230622402
1612210072,6218136561
1612210072,1420956765
1612210072,48217721686
1612210072,3027694603
1612210072,900767571
1612210072,1941860184
1612210072,4912885467
1612210072,3693419128
1612210072,1663768578
1612210072,2276209780
1612210072,900767571
1612210072,1941860184
1612210072,4912885467
1612210072,3693419128
1612210072,1663768578
1612210072,2276209780
1612210072,2018404792
1612210072,1523479579
1612210072,1428223729
1612210072,422546612
1612210072,1397713477
1612210072,2298469016
1612210072,59942299364
1612210072,1316440911
1612210072,16018626679
1612210072,3523778178
1612210072,2293015076
1612210072,32186261346
1612210072,1751959229
1612210072,11191235088
1612210072,7132925568
1612210072,4548579345
1612210072,1307826537
1612210072,2979285804
1612210072,6196342844
1612210072,49763448500
1612210072,1781667771
1612210072,51622106384
1612210072,1465170527
1612210072,8653056580
1612210072,2159145295
1612210072,3499750086
1612210072,4233579654
1612210072,2612192486
1612210072,1103602842
1612210072,3549987462
1612210072,8160392566
1612210072,1433455000
1612210072,49803977112
1612210072,3655978672
1612210072,2293015076
1612210072,38084222799
1612210072,1713647983
1612210072,2167185594
1612210072,32488428187
1612210072,2989094534
1612210072,4056004484
1612210072,2298469016
1612210072,2298469016
1612210072,61182680182
1612210072,51622106384
1612210072,18659285252
1612210072,22383311777
1612210072,4590771825
1612210072,394560490
1612210072,51734230792
1612210072,4305530621
1612210072,1364084386
1612210072,8653056580
1612210072,1365335677
1612210072,8653056580
1612210072,1365335677
1612210072,287818144
1612210072,8592058416
1612210072,2234342439
1612210072,1941860184
1612210072,51765523891
1612210072,2178697706
1612210072,661401377
1612210072,323021796
1612210072,277461387
1612210072,5751063147
1612210072,2118541978
1612210072,349388819
1612210072,51765523891
1612210072,56381364207
1612210072,1717901338
1612210072,1200939397
1612210072,661401377
1612210072,2344058028
1612210072,7289267946
1612210072,2102181862
1612210072,8122930675
1612210072,15981474716
1612210072,8122930675
1612210072,15981474716
1612210072,3016456872
1612210072,4958191576
1612210072,2138124206
1612210072,41671483312
1612210072,1909311583
1612210072,3590625734
1612210072,1751959229
1612210072,43468990902
1612210072,1458955548
1612210072,43289344347
1612210072,43468990902
1612210072,43289344347
1612210072,7570877191
1612210072,1660101999
1612210072,1761095272
1612210072,6835441173
1612210072,43826325406
1612210072,1724669055
1612210072,1422996745
1612210072,1903519806
1612210072,49594861037
1612210072,1987014110
1612210072,4214521937
1612210072,4165150463
1612210072,8009738606
1612210072,31614496760
1612210072,9152396026
1612210072,1458955548
1612210072,3069671766
1612210072,4192220960
1612210072,1520634006
1612210072,12964236201
1612210072,21033670026
1612210072,7803751470
1612210072,1903519806
1612210072,1987014110
1612210072,28033934949
1612210072,52581740540
1612210072,2038897055
1612210072,1405472659
1612210072,2262697798
1612210072,38762630464
1612210072,39298271011
1612210072,1563510694
1612210072,1608550666
1612210072,5381247799
1612210072,3069671766
1612210072,4171306173
1612210072,4192220960
1612210072,1520634006
1612210072,12964236201
1612210072,7803751470
1612210072,4234872412
1612210072,21033670026
1612210072,34566756312
1612210072,6654046324
1612210072,1776175302
1612210072,38762630464
1612210072,38762630464
1612210072,649762917
1612210072,8009738606
1612210072,1690182063
1612210072,4197184222
1612210072,4396626762
1612210072,48923209549
1612210072,16563172193
1612210072,4943331941
1612210072,6844088759
1612210072,3405335543
1612210072,1633461168
1612210072,295448353
1612210072,1931105090
1612210072,1206749030
1612210072,51328000538
1612210072,5640051297
1612210072,367747904
1612210072,1697900791
1612210072,1832688345
1612210072,1367976220
1612210072,2784554424
1612210072,16677717093
1612210072,1480841873
1612210072,1688680273
1612210072,58265374104
1612210072,1987642837
1612210072,52581740540
1612210072,2305480428
1612210072,16563172193
1612210072,43097618096
1612210072,1442397190
1612210072,3045319702
1612210072,6814793642
1612210072,194742919
1612210072,1384720426
1612210072,16563172193
1612210072,55954059971
1612210072,43097618096
1612210072,51328000538
1612210072,3045319702
1612210072,6814793642
1612210072,1697900791
1612210072,1384720426
1612210072,3530443696
1612210072,1828337916
1612210072,859148454
1612210072,28698457722
1612210072,4036113394
1612210072,1819747909
1612210072,2059849719
1612210072,2305480428
1612210072,16563172193
1612210072,55954059971
1612210072,43097618096
1612210072,51328000538
1612210072,3045319702
1612210072,1697900791
1612210072,1384720426
1612210072,3530443696
1612210072,3545115225
1612210072,3253761113
1612210072,1900920904
1612210072,1679165617
1612210072,1456087705
1612210072,1307683113
1612210072,3964587407
1612210072,1213394127
1612210072,8444677896
1612210072,2199005820
1612210072,1130529992
1612210072,6544248146
1612210072,1637845442
1612210072,6544248146
1612210072,5637811685
1612210072,3881070448
1612210072,2073671553
1612210072,3592932823
1612210072,51891909194
1612210072,261306747
1612210072,55954059971
1612210072,3029701071
1612210072,509862263
1612210072,1635067875
1612210072,51883949414
1612210072,1707025376
1612210072,20676556717
1612210072,4036113394
1612210072,398807605
1612210072,23834180590
1612210072,1832688345
1612210072,4530313473
1612210072,1608550666
1612210072,1762796955
1612210072,35962839
1612210072,1162425468
1612210072,1832688345
1612210072,258683659
1612210072,4530313473
1612210072,17527634774
1612210072,8747864
1612210072,1762796955
1612210072,35962839
1612210072,1162425468
1612210072,1091783051
1612210072,40578926689
1612210072,1694696467
1612210072,370051830
1612210072,1832688345
1612210072,17527634774
1612210072,8747864
1612210072,580338857
1612210072,1762796955
1612210072,35962839
1612210072,1091783051
1612210072,40578926689
1612210072,1694696467
1612210072,5698452669
1612210072,3801083815
1612210072,3585200351
1612210072,17527634774
1612210072,2246955975
1612210072,21698931363
1612210072,4175377835
1612210072,1501398934
1612210072,1797291754
1612210072,4135220381
1612210072,3881070448
1612210072,461793804
1612210072,2052779041
1612210072,1911458271
1612210072,1637845442
1612210072,1091783051
1612210072,40578926689
1612210072,1694696467
1612210072,5698452669
1612210072,461793804
1612210072,3801083815
1612210072,2106469095
1612210072,665474222
1612210072,19521903938
1612210072,1813909629
1612210072,6081017100
1612210072,208721306
1612210072,56381364207
1612210072,507564357
1612210072,1208837276
1612210072,1157434063
1612210072,33644448443
1612210072,39990415939
1612210072,1546772465
1612210072,501758340
1612210072,5947870189
1612210072,1604181173
1612210072,22227923425
1612210072,332562534
1612210072,461793804
1612210072,2052779041
1612210072,6110242128
1612210072,1637845442
1612210072,1546772465
1612210072,1920225347
1612210072,1389756294
1612210072,4493975278
1612210072,1441153629
1612210072,8747864
1612210072,580338857
1612210072,629957033
1612210072,3545115225
1612210072,1496053115
1612210072,1410665602
1612210072,2980984264
1612210072,1429520562
1612210072,1492496243
1612210072,1697653703
1612210072,1351450310
1612210072,5746777065
1612210072,30092498080
1612210072,665474222
1612210072,19521903938
1612210072,19521903938
1612210072,5698452669
1612210072,1114856936
1612210072,3623764597
1612210072,4099686738
1612210072,3520052367
1612210072,797191516
1612210072,2106469095
1612210072,2038897055
1612210072,7442301143
1612210072,40295335766
1612210072,2746266624
1612210072,1410665602
1612210072,2203100506
1612210072,1429520562
1612210072,1492496243
1612210072,3285776504
1612210072,5746777065
1612210072,30092498080
1612210072,665474222
1612210072,7410169459
1612210072,5365930113
1612210072,8063515304
1612210072,1114856936
1612210072,43270284208
1612210072,4668366660
1612210072,5522808220
1612210072,7392330935
1612210072,1454220801
1612210072,2203100506
1612210072,1715852894
1612210072,21859390521
1612210072,2166998168
1612210072,826468257
1612210072,1632208874
1612210072,1489152798
1612210072,1181266725
1612210072,6333220996
1612210072,3801083815
1612210072,1320686189
1612210072,50082452610
1612210072,7410169459
1612210072,807471430
1612210072,1441153629
1612210072,1443550418
1612210072,32231409116
1612210072,6830433644
1612210072,1813909629
1612210072,8161812599
1612210072,1440335292
1612210072,1181266725
1612210072,3801083815
1612210072,1320686189
1612210072,50082452610
1612210072,7410169459
1612210072,807471430
1612210072,1441153629
1612210072,1443550418
1612210072,32231409116
1612210072,1813909629
1612210072,1438820146
1612210072,4952386184
1612210072,3285776504
1612210072,32231409116
1612210072,288996468
1612210072,7410169459
1612210072,1518971847
1612210072,20770476506
1612210072,5365930113
1612210072,1114856936
1612210072,8063515304
1612210072,4099686738
1612210072,7340189997
1612210072,12131396114
1612210072,63640918057
1612210072,49691698718
1612210072,2129282970
1612210072,532087119
1612210072,309204316
1612210072,6832757253
1612210072,7392330935
1612210072,1770904068
1612210072,1440335292
1612210072,50082452610
1612210072,1469002840
1612210072,52200214894
1612210072,48491477384
1612210072,426797998
1612210072,3313827243
1612210072,1420497858
1612210072,636033574
1612210072,1719798238
1612210072,1516617599
1612210072,1538314847
1612210072,3219211324
1612210072,4075920117
1612210072,2203100506
1612210072,1715852894
1612210072,2166998168
1612210072,3219211324
1612210072,3673868101
1612210072,27629102405
1612210072,262279270
1612210072,2209739235
1612210072,3247106057
1612210072,3216213961
1612210072,556806668
1612210072,336089734
1612210072,16516077
1612210072,556603897
1612210072,930873897
1612210072,208721306
1612210072,3013392125
1612210072,5724214276
1612210072,681575530
1612210072,10968111198
1612210072,1326260418
1612210072,52200214894
1612210072,48491477384
1612210072,19728178214
1612210072,1814409305
1612210072,4251149587
1612210072,2189581800
1612210072,10684862683
1612210072,3673868101
1612210072,29761481153
1612210072,52165151501
1612210072,35834626363
1612210072,461950283
1612210072,8063515304
1612210072,47688912166
1612210072,1632208874
1612210072,35834626363
1612210072,1480841873
1612210072,461950283
1612210072,47688912166
1612210072,3950773386
1612210072,1632208874
1612210072,640854592
1612210072,1535359395
1612210072,2129282970
1612210072,47612032
1612210072,19728178214
1612210072,48866618389
1612210072,1537408942
1612210072,1438913716
1612210072,6802653138
1612210072,1714073464
1612210072,1521969316
1612210072,288996468
1612210072,1066416519
1612210072,526380762
1612210072,3210434411
1612210072,2137521813
1612210072,1704205004
1612210072,507136103
1612210072,52126114621
1612210072,48176817655
1612210072,344609475
1612210072,1043406918
1612210072,1326260418
1612210072,420108669
1612210072,12131396114
1612210072,4498282837
1612210072,2680023618
1612210072,1641243569
1612210072,5644921563
1612210072,1438820146
1612210072,3470333508
1612210072,1554133696
1612210072,44903883027
1612210072,512772971
1612210072,4297454492
1612210072,322181921
1612210072,3488357420
1612210072,3059198273
1612210072,3746563792
1612210072,1578584151
1612210072,48343297805
1612210072,1181497680
1612210072,48633759358
1612210072,5993763349
1612210072,1417864963
1612210072,10960741947
1612210072,5549645990
1612210072,1469002840
1612210072,826468257
1612210072,6943537000
1612210072,561731773
1612210072,1451642065
1612210072,1398584295
1612210072,1662081906
1612210072,4297454492
1612210072,3488357420
1612210072,3059198273
1612210072,2124565107
1612210072,3746563792
1612210072,1578584151
1612210072,1181497680
1612210072,1816124033
1612210072,1786993407
1612210072,48633759358
1612210072,5492755813
1612210072,281890055
1612210072,1181497680
1612210072,1816124033
1612210072,48633759358
1612210072,281890055
1612210072,5993763349
1612210072,10960741947
1612210072,1469002840
1612210072,826468257
1612210072,298551275
1612210072,6943537000
1612210072,561731773
1612210072,1451642065
1612210072,2269583722
1612210072,1478639562
1612210072,51318302298
1612210072,4151566296
1612210072,1456521292
1612210072,1353766737
1612210072,51552521404
1612210072,4748190223
1612210072,4311597298
1612210072,1387799589
1612210072,2765145617
1612210072,36292201902
1612210072,1302610901
1612210072,2269583722
1612210072,35834626363
1612210072,3166707880
1612210072,1381198114
1612210072,1832486617
1612210072,1520819216
1612210072,14678286186
1612210072,773263535
1612210072,4765847973
1612210072,253061317
1612210072,7464273911
1612210072,2330327300
1612210072,4765847973
1612210072,7464273911
1612210072,1455152229
1612210072,2226951604
1612210072,507136103
1612210072,3950773386
1612210072,2116291880
1612210072,5961908828
1612210072,2144284354
1612210072,291048498
1612210072,5420649195
1612210072,9412575465
1612210072,1996832632
1612210072,1455152229
1612210072,2226951604
1612210072,507136103
1612210072,3950773386
1612210072,2116291880
1612210072,1500680082
1612210072,5961908828
1612210072,2144284354
1612210072,5420649195
1612210072,44963511923
1612210072,4266233737
1612210072,2070620323
1612210072,875835751
1612210072,858669359
1612210072,1587271194
1612210072,18406489271
1612210072,1714952466
1612210072,235796031
1612210072,36755430974
1612210072,44963511923
1612210072,5465881832
1612210072,37934720619
1612210072,4668366660
1612210072,1814409305
1612210072,2032999820
1612210072,3183023898
1612210072,223413125
1612210072,4266233737
1612210072,2070620323
1612210072,3289415864
1612210072,858669359
1612210072,1587271194
1612210072,1714952466
1612210072,2261223253
1612210072,2330327300
1612210072,1245954482
1612210072,52825598
1612210072,847799091
1612210072,2124565107
1612210072,4193534158
1612210072,5947870189
1612210072,21433402802
1612210072,1440191381
1612210072,4311597298
1612210072,9412575465
1612210072,5335361616
1612210072,9412575465
1612210072,1961458034
1612210072,1777946088
1612210072,5743820135
1612210072,1609599760
1612210072,5491330000
1612210072,628249074
1612210072,966293904
1612210072,321655103
1612210072,214869590
1612210072,3931441301
1612210072,1295613105
1612210072,2261223253
1612210072,1928442420
1612210072,1295613105
1612210072,3226699230
1612210072,436382729
1612210072,1707399363
1612210072,1961458034
1612210072,276737316
1612210072,1539054448
1612210072,3289415864
1612210072,643743257
1612210072,1514740125
1612210072,6764004222
1612210072,214869590
1612210072,430556304
1612210072,51752012539
1612210072,43958975166
1612210072,6110242128
1612210072,52825598
1612210072,1446740337
1612210072,324060185
1612210072,5743820135
1612210072,1234087060
1612210072,3931441301
1612210072,49050120198
1612210072,1987699881
1612210072,47196983391
1612210072,39669301518
1612210072,7120810495
1612210072,50506271754
1612210072,6333220996
1612210072,1833203824
1612210072,30847957134
1612210072,1496909087
1612210072,377409023
1612210072,4364790569
1612210072,1496909087
1612210072,377409023
1612210072,4364790569
1612210072,8452641957
1612210072,490358631
1612210072,6217292398
1612210072,8103091620
1612210072,396344956
1612210072,4289381177
1612210072,8367317122
1612210072,7185112423
1612210072,1399605036
1612210072,1923803471
1360567458,534677045
1360567458,46179156155
1360567458,53108997018
1360567458,462441490
1360567458,4745566597
1360567458,1369565769
1360567458,62462729561
1360567458,3604085877
1360567458,1314710735
1360567458,5510509438
1360567458,5898524735
1360567458,51032901765
1360567458,57515961132
1360567458,5898524735
1360567458,1639433876
1360567458,51032901765
1360567458,48010430305
1360567458,1519046842
1360567458,61536258528
1360567458,48838159987
1360567458,484305089
1360567458,1605490605
1360567458,2015034112
1360567458,1743388076
1360567458,1733099532
1360567458,347325357
1360567458,53058150935
1360567458,7791208608
1360567458,2245984296
1360567458,3022016892
1360567458,4440421072
1360567458,7693265147
1360567458,441613054
1360567458,1716817206
1360567458,1395830249
1360567458,2958845181
1360567458,2958845181
1360567458,54363908530
1360567458,4973758443
1360567458,1231066066
1360567458,4150289256
1360567458,2225445416
1360567458,6086497288
1360567458,1420814398
1360567458,59124931558
1360567458,56646597846
1360567458,45434626395
1360567458,1772946246
1360567458,4973758443
1360567458,14500615010
1360567458,1768476252
1360567458,2034590352
1360567458,3221360203
1360567458,7887697463
1360567458,7693265147
1360567458,1322994760
1360567458,45434626395
1360567458,8259991791
1360567458,1428409644
1360567458,1737546617
1360567458,1737546617
1360567458,287766672
1360567458,2780742151
1360567458,3223285366
1360567458,190858347
1360567458,3221360203
1360567458,41075446579
1360567458,472101018
1360567458,2120111716
1360567458,1475885180
1360567458,42140446800
1360567458,1796983462
1360567458,1741543736
1360567458,45015370920
1360567458,1571080796
1360567458,473283377
1360567458,6123831363
1360567458,5382143470
1360567458,323716098
1360567458,1955648644
1360567458,1089479561
1360567458,1266553046
1360567458,2100147721
1360567458,529469968
1360567458,2239234070
1360567458,1518658312
1360567458,3024167472
1360567458,482603112
1360567458,1391654360
1360567458,1194262044
1360567458,5382143470
1360567458,3939266185
1360567458,1418578128
1360567458,6123831363
1360567458,4277069228
1360567458,1741543736
1360567458,1976198835
1360567458,2100147721
1360567458,529469968
1360567458,1533477586
1360567458,1266553046
1360567458,299557123
1360567458,1009785124
1360567458,3958021663
1360567458,199540566
1360567458,5501145967
1360567458,1418578128
1360567458,4283980357
1360567458,8251530820
1360567458,1623865053
1360567458,1540394589
1360567458,1431463036
1360567458,27396305
1360567458,3116624016
1360567458,61714210730
1360567458,2139824836
1360567458,380879289
1360567458,3692987955
1360567458,1584317167
1360567458,969681251
1360567458,47404901853
1360567458,7272477583
1360567458,4765534904
1360567458,1369847125
1360567458,187197466
1360567458,2154923765
1360567458,6533227887
1360567458,176813267
1360567458,6689333047
1360567458,7798276833
1360567458,48838159987
1360567458,6043053367
1360567458,2920260538
1360567458,380879289
1360567458,561934242
1360567458,4310167405
1360567458,1369847125
1360567458,47404901853
1360567458,2154923765
1360567458,6533227887
1360567458,6689333047
1360567458,7798276833
1360567458,4283980357
1360567458,6043053367
1360567458,27396305
1360567458,3563370511
1360567458,8640358169
1360567458,1330704282
1360567458,1636445806
1360567458,4693883423
1360567458,2745677675
1360567458,3720603744
1360567458,49213094
1360567458,270684924
1360567458,539253378
1360567458,1420713121
1360567458,4310167405
1360567458,1369847125
1360567458,3315880136
1360567458,187197466
1360567458,2154923765
1360567458,176813267
1360567458,6689333047
1360567458,419398075
1360567458,27396305
1360567458,2937506134
1360567458,1330704282
1360567458,1636445806
1360567458,3662914652
1360567458,1450596424
1360567458,3992862147
1360567458,1440975378
1360567458,2239061439
1360567458,1510736912
1360567458,1734742443
1360567458,6843459146
1360567458,1457869976
1360567458,1836514026
1360567458,1566111031
1360567458,7272477583
1360567458,2239061439
1360567458,1510736912
1360567458,1734742443
1360567458,6843459146
1360567458,1457869976
1360567458,7272477583
1360567458,1524841046
1360567458,726883990
1360567458,4045299086
1360567458,1369847125
1360567458,1418026095
1360567458,323716098
1360567458,3927129670
1360567458,305298260
1360567458,2540723283
1360567458,1400318656
1360567458,2535973521
1360567458,1778074456
1360567458,1425019032
1360567458,1580981133
1360567458,8165064579
1360567458,45005120139
1360567458,1415620145
1360567458,504735275
1360567458,1079253587
1360567458,3961592615
1360567458,6833739089
1360567458,3958021663
1360567458,2001061018
1360567458,1409453096
1360567458,1931142789
1360567458,253625977
1360567458,310435193
1360567458,1809751011
1360567458,2291551227
1360567458,2025055329
1360567458,2535973521
1360567458,1743599675
1360567458,1491312569
1360567458,4387082101
1360567458,1580981133
1360567458,1594105777
1360567458,3535605864
1360567458,1400318656
1360567458,1415620145
1360567458,1079253587
1360567458,3961592615
1360567458,8682413324
1360567458,3881070448
1360567458,419398075
1360567458,1533477586
1360567458,5879690129
1360567458,924239797
1360567458,2882408349
1360567458,35194400
1360567458,12744976710
1360567458,1743599675
1360567458,407612085
1360567458,1906665525
1360567458,4016763868
1360567458,35194400
1360567458,12744976710
1360567458,1743599675
1360567458,407612085
1360567458,1906665525
1360567458,4016763868
1360567458,1802077232
1360567458,4765534904
1360567458,977424869
1360567458,43578350069
1360567458,1369308207
1360567458,836729014
1360567458,419398075
1360567458,5879690129
1360567458,924239797
1360567458,2882408349
1360567458,35194400
1360567458,2130727247
1360567458,1906665525
1360567458,4016763868
1360567458,977424869
1360567458,836729014
1360567458,43578350069
1360567458,1369308207
1360567458,3936867878
1360567458,2018138343
1360567458,176813267
1360567458,4064097835
1360567458,1379197599
1360567458,264856197
1360567458,33121050
1360567458,1397664774
1360567458,2329665887
1360567458,3666857362
1360567458,1555706825
1360567458,707612892
1360567458,1278294065
1360567458,8443168277
1360567458,482603112
1360567458,1950216650
1360567458,3037830003
1360567458,1390341294
1360567458,259220806
1360567458,196376374
1360567458,2969203115
1360567458,460752366
1360567458,4786670131
1360567458,318240721
1360567458,6175636538
1360567458,1159425652
1360567458,47449216848
1360567458,256396237
1360567458,13503656419
1360567458,522943624
1360567458,3992862147
1360567458,3666857362
1360567458,7378661507
1360567458,2886666514
1360567458,1368084471
1360567458,3697500440
1360567458,460752366
1360567458,4786670131
1360567458,318240721
1360567458,305298260
1360567458,3208607957
1360567458,498350644
1360567458,5362485161
1360567458,4510859817
1360567458,678923594
1360567458,1776547517
1360567458,3531885915
1360567458,1351588978
1360567458,1544723043
1360567458,14813197624
1360567458,1431648828
1360567458,472474025
1360567458,17192942
1360567458,40023807
1360567458,1394320609
1360567458,3263396731
1360567458,1539373050
1360567458,3613622666
1360567458,265345889
1360567458,1274618309
1360567458,1539373050
1360567458,3613622666
1360567458,1274618309
1360567458,4783699498
1360567458,5688167370
1360567458,5597310908
1360567458,1479796083
1360567458,1724480182
1360567458,1597340732
1360567458,368485198
1360567458,12964749532
1360567458,49230253738
1360567458,216198578
1360567458,4318097574
1360567458,4649443358
1360567458,5765135472
1360567458,1595403136
1360567458,52587598863
1360567458,1472234523
1360567458,1797209111
1360567458,1288044896
1360567458,3315880136
1360567458,4819809074
1360567458,1944476248
1360567458,1479796083
1360567458,1724480182
1360567458,1597340732
1360567458,368485198
1360567458,12964749532
1360567458,630501790
1360567458,2938738187
1360567458,6637746132
1360567458,299557123
1360567458,216198578
1360567458,4318097574
1360567458,4649443358
1360567458,5518032821
1360567458,492125437
1360567458,6043425928
1360567458,445796829
1360567458,3123544940
1360567458,49018927996
1360567458,7727655349
1360567458,1583169013
1360567458,1664334802
1360567458,47136761619
1360567458,3526227202
1360567458,1269352980
1360567458,1664334802
1360567458,1914051610
1360567458,2938738187
1360567458,1465431246
1360567458,301515336
1360567458,1320944265
1360567458,5362485161
1360567458,1534379617
1360567458,1687646187
1360567458,406594948
1360567458,3035702941
1360567458,1667582548
1360567458,2269807986
1360567458,492125437
1360567458,1351588978
1360567458,5401431463
1360567458,445796829
1360567458,3123544940
1360567458,49018927996
1360567458,7727655349
1360567458,1583169013
1360567458,1664334802
1360567458,3526227202
1360567458,299150713
1360567458,1667582548
1360567458,3004910560
1360567458,7522946799
1360567458,1439075349
1360567458,661058537
1360567458,1341835396
1360567458,6885620806
1360567458,4284455582
1360567458,383958100
1360567458,1723455619
1360567458,10574083571
1360567458,2707131057
1360567458,1497241202
1360567458,630501790
1360567458,492125437
1360567458,36026443
1360567458,53641303
1360567458,2342403969
1360567458,2064875291
1360567458,2285665563
1360567458,41377527
1360567458,1686674713
1360567458,831388186
1360567458,1135616981
1360567458,2865542820
1360567458,299557123
1360567458,1497241202
1360567458,630501790
1360567458,36026443
1360567458,53641303
1360567458,2342403969
1360567458,2064875291
1360567458,2285665563
1360567458,1822875451
1360567458,41377527
1360567458,1686674713
1360567458,367030809
1360567458,2289707047
1360567458,1400462114
1360567458,640662597
1360567458,1204408308
1360567458,1180913590
1360567458,2102264013
1360567458,2865542820
1360567458,1497241202
1360567458,630501790
1360567458,492125437
1360567458,53641303
1360567458,2162419168
1360567458,428381545
1360567458,310011525
1360567458,1204408308
1360567458,1532156791
1360567458,3259218292
1360567458,2281825652
1360567458,966012855
1360567458,13503656419
1360567458,1397140833
1360567458,1215667246
1360567458,6175636538
1360567458,4325765092
1360567458,2044616049
1360567458,2532588205
1360567458,966012855
1360567458,1397140833
1360567458,1366100090
1360567458,2092904949
1360567458,1215667246
1360567458,4302356764
1360567458,1416506935
1360567458,6004907585
1360567458,205833670
1360567458,3259218292
1360567458,4835677291
1360567458,1397140833
1360567458,48184958927
1360567458,1231066066
1360567458,966012855
1360567458,1215667246
1360567458,3275998103
1360567458,1416506935
1360567458,1130140720
1360567458,802650378
1360567458,4617199306
1360567458,352860137
1360567458,3090619276
1360567458,3183205407
1360567458,2232999285
1360567458,2269807986
1360567458,3259218292
1360567458,1510034902
1360567458,1418578128
1360567458,28172807572
1360567458,1691628807
1360567458,40245500320
1360567458,645702097
1360567458,8548852167
1360567458,1518688692
1360567458,2022408814
1360567458,6840700437
1360567458,1079631684
1360567458,1471229337
1360567458,352860137
1360567458,334157478
1360567458,2232999285
1360567458,2269807986
1360567458,1290720852
1360567458,3259218292
1360567458,2994115546
1360567458,281846103
1360567458,2113529182
1360567458,5401431463
1360567458,1048785171
1360567458,1401327063
1360567458,1424561530
1360567458,1784129432
1360567458,7025204756
1360567458,2005437160
